precision_quantile,precision_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.01,0.9239999999999999,0.001,0.1784498691558838,0.5103092783505154,3.3333333333333335e-05,0.0,0.0
0.01,0.9239999999999999,0.005,0.2657895088195801,0.5103092783505154,0.0001,0.0,0.0
0.01,0.9239999999999999,0.01,0.3348402976989746,0.5103092783505154,0.00020666666666666666,0.0,0.0
0.01,0.9239999999999999,0.05,0.7815353870391846,0.5103092783505154,0.0011733333333333333,0.0,0.0
0.01,0.9239999999999999,0.1,1.3915448188781738,0.5103092783505154,0.002266666666666667,0.0,0.0
0.01,0.9239999999999999,0.25,3.517470359802246,0.5103092783505154,0.004306666666666667,0.0,0.0
0.01,0.9239999999999999,0.5,11.949880361557007,0.5103092783505154,0.006953333333333333,0.0,0.0
0.01,0.9239999999999999,0.75,51.934890270233154,0.5103092783505154,0.010233333333333334,0.0,0.0
0.01,0.9239999999999999,0.9,246.99968695640564,0.5103092783505154,0.01228,0.0,0.0
0.01,0.9239999999999999,0.95,636.2864422798157,0.5103092783505154,0.012746666666666667,0.0,0.0
0.01,0.9239999999999999,1.0,49525.69770240784,0.5103092783505154,0.013306666666666666,0.0,0.0
0.05,0.8911786786786786,0.001,0.1784498691558838,0.5051546391752577,0.00011333333333333333,0.0,0.0
0.05,0.8911786786786786,0.005,0.2657895088195801,0.5051546391752577,0.0003533333333333333,0.0,0.0
0.05,0.8911786786786786,0.01,0.3348402976989746,0.5051546391752577,0.0006333333333333333,0.0,0.0
0.05,0.8911786786786786,0.05,0.7815353870391846,0.5051546391752577,0.003106666666666667,0.0,0.0
0.05,0.8911786786786786,0.1,1.3915448188781738,0.5051546391752577,0.005526666666666667,0.0,0.0
0.05,0.8911786786786786,0.25,3.517470359802246,0.5051546391752577,0.0107,0.0,0.0
0.05,0.8911786786786786,0.5,11.949880361557007,0.5051546391752577,0.019586666666666665,0.0,0.0
0.05,0.8911786786786786,0.75,51.934890270233154,0.5051546391752577,0.030766666666666668,0.0,0.0
0.05,0.8911786786786786,0.9,246.99968695640564,0.5051546391752577,0.041133333333333334,0.0,0.0
0.05,0.8911786786786786,0.95,636.2864422798157,0.5051546391752577,0.04524,0.0,0.0
0.05,0.8911786786786786,1.0,49525.69770240784,0.5051546391752577,0.05016,0.0,0.0
0.1,0.8712362144139523,0.001,0.1784498691558838,0.5051546391752577,0.00011333333333333333,0.0,0.0
0.1,0.8712362144139523,0.005,0.2657895088195801,0.5051546391752577,0.00036,0.0,0.0
0.1,0.8712362144139523,0.01,0.3348402976989746,0.5051546391752577,0.0006533333333333333,0.0,0.0
0.1,0.8712362144139523,0.05,0.7815353870391846,0.5051546391752577,0.0033066666666666665,0.0,0.0
0.1,0.8712362144139523,0.1,1.3915448188781738,0.5051546391752577,0.006006666666666667,0.0,0.0
0.1,0.8712362144139523,0.25,3.517470359802246,0.5051546391752577,0.013846666666666667,0.0,0.0
0.1,0.8712362144139523,0.5,11.949880361557007,0.5051546391752577,0.030433333333333333,0.0,0.0
0.1,0.8712362144139523,0.75,51.934890270233154,0.5051546391752577,0.05512,0.0,0.0
0.1,0.8712362144139523,0.9,246.99968695640564,0.5051546391752577,0.07842666666666667,0.0,0.0
0.1,0.8712362144139523,0.95,636.2864422798157,0.5051546391752577,0.08792,0.0,0.0
0.1,0.8712362144139523,1.0,49525.69770240784,0.5051546391752577,0.10072666666666667,0.0,0.0
0.25,0.8384378397970279,0.001,0.1784498691558838,0.5051546391752577,0.00012,0.0,0.0
0.25,0.8384378397970279,0.005,0.2657895088195801,0.5051546391752577,0.0004,0.0,0.0
0.25,0.8384378397970279,0.01,0.3348402976989746,0.5051546391752577,0.0007733333333333333,0.0,0.0
0.25,0.8384378397970279,0.05,0.7815353870391846,0.5051546391752577,0.004293333333333333,0.0,0.0
0.25,0.8384378397970279,0.1,1.3915448188781738,0.5051546391752577,0.008886666666666666,0.0,0.0
0.25,0.8384378397970279,0.25,3.517470359802246,0.5051546391752577,0.029026666666666666,0.0,0.0
0.25,0.8384378397970279,0.5,11.949880361557007,0.5051546391752577,0.07527333333333333,0.0,0.0
0.25,0.8384378397970279,0.75,51.934890270233154,0.5051546391752577,0.14324666666666666,0.0,0.0
0.25,0.8384378397970279,0.9,246.99968695640564,0.5051546391752577,0.20004,0.0,0.0
0.25,0.8384378397970279,0.95,636.2864422798157,0.5051546391752577,0.22199333333333332,0.0,0.0
0.25,0.8384378397970279,1.0,49525.69770240784,0.5051546391752577,0.25018666666666667,0.0,0.0
0.5,0.7804463153038865,0.001,0.1784498691558838,0.5051546391752577,0.00016666666666666666,0.0,0.0
0.5,0.7804463153038865,0.005,0.2657895088195801,0.5051546391752577,0.00088,0.0,0.0
0.5,0.7804463153038865,0.01,0.3348402976989746,0.5051546391752577,0.0018466666666666666,0.0,0.0
0.5,0.7804463153038865,0.05,0.7815353870391846,0.5051546391752577,0.0113,0.0,0.0
0.5,0.7804463153038865,0.1,1.3915448188781738,0.5051546391752577,0.025886666666666665,0.0,0.0
0.5,0.7804463153038865,0.25,3.517470359802246,0.5051546391752577,0.07963333333333333,0.0,0.0
0.5,0.7804463153038865,0.5,11.949880361557007,0.5051546391752577,0.19284,0.0,0.0
0.5,0.7804463153038865,0.75,51.934890270233154,0.5051546391752577,0.3377133333333333,0.0,0.0
0.5,0.7804463153038865,0.9,246.99968695640564,0.5051546391752577,0.43166666666666664,0.0,0.0
0.5,0.7804463153038865,0.95,636.2864422798157,0.5051546391752577,0.4632266666666667,0.0,0.0
0.5,0.7804463153038865,1.0,49525.69770240784,0.5051546391752577,0.5004866666666666,0.0,0.0
0.75,0.4226475279106858,0.001,0.1784498691558838,0.5,0.0009933333333333333,0.00068,0.0
0.75,0.4226475279106858,0.005,0.2657895088195801,0.5,0.004946666666666667,0.00272,0.0
0.75,0.4226475279106858,0.01,0.3348402976989746,0.5,0.00988,0.005,0.0
0.75,0.4226475279106858,0.05,0.7815353870391846,0.4277572456720482,0.04924666666666667,0.021473333333333334,4e-05
0.75,0.4226475279106858,0.1,1.3915448188781738,0.42748492511184594,0.09852666666666667,0.04194666666666667,0.00012666666666666666
0.75,0.4226475279106858,0.25,3.517470359802246,0.3670394864812293,0.24680666666666667,0.09292,0.00066
0.75,0.4226475279106858,0.5,11.949880361557007,0.3670394864812293,0.4947,0.15952,0.00094
0.75,0.4226475279106858,0.75,51.934890270233154,0.3670394864812293,0.74306,0.20166666666666666,0.0010733333333333333
0.75,0.4226475279106858,0.9,246.99968695640564,0.3670394864812293,0.8915466666666667,0.23052,0.0013
0.75,0.4226475279106858,0.95,636.2864422798157,0.3566621279906633,0.9410066666666667,0.24238666666666667,0.0014333333333333333
0.75,0.4226475279106858,1.0,49525.69770240784,0.3566621279906633,0.9907266666666666,0.25099333333333335,0.0014866666666666667
0.9,0.4226475279106858,0.001,0.1784498691558838,0.5,0.0009933333333333333,0.00068,0.0
0.9,0.4226475279106858,0.005,0.2657895088195801,0.5,0.004946666666666667,0.00272,0.0
0.9,0.4226475279106858,0.01,0.3348402976989746,0.5,0.00988,0.005,0.0
0.9,0.4226475279106858,0.05,0.7815353870391846,0.4277572456720482,0.04924666666666667,0.021473333333333334,4e-05
0.9,0.4226475279106858,0.1,1.3915448188781738,0.42748492511184594,0.09852666666666667,0.04194666666666667,0.00012666666666666666
0.9,0.4226475279106858,0.25,3.517470359802246,0.3670394864812293,0.24680666666666667,0.09292,0.00066
0.9,0.4226475279106858,0.5,11.949880361557007,0.3670394864812293,0.4947,0.15952,0.00094
0.9,0.4226475279106858,0.75,51.934890270233154,0.3670394864812293,0.74306,0.20166666666666666,0.0010733333333333333
0.9,0.4226475279106858,0.9,246.99968695640564,0.3670394864812293,0.8915466666666667,0.23052,0.0013
0.9,0.4226475279106858,0.95,636.2864422798157,0.3566621279906633,0.9410066666666667,0.24238666666666667,0.0014333333333333333
0.9,0.4226475279106858,1.0,49525.69770240784,0.3566621279906633,0.9907266666666666,0.25099333333333335,0.0014866666666666667
0.95,0.4226475279106858,0.001,0.1784498691558838,0.5,0.0009933333333333333,0.00068,0.0
0.95,0.4226475279106858,0.005,0.2657895088195801,0.5,0.004946666666666667,0.00272,0.0
0.95,0.4226475279106858,0.01,0.3348402976989746,0.5,0.00988,0.005,0.0
0.95,0.4226475279106858,0.05,0.7815353870391846,0.4277572456720482,0.04924666666666667,0.021473333333333334,4e-05
0.95,0.4226475279106858,0.1,1.3915448188781738,0.42748492511184594,0.09852666666666667,0.04194666666666667,0.00012666666666666666
0.95,0.4226475279106858,0.25,3.517470359802246,0.3670394864812293,0.24680666666666667,0.09292,0.00066
0.95,0.4226475279106858,0.5,11.949880361557007,0.3670394864812293,0.4947,0.15952,0.00094
0.95,0.4226475279106858,0.75,51.934890270233154,0.3670394864812293,0.74306,0.20166666666666666,0.0010733333333333333
0.95,0.4226475279106858,0.9,246.99968695640564,0.3670394864812293,0.8915466666666667,0.23052,0.0013
0.95,0.4226475279106858,0.95,636.2864422798157,0.3566621279906633,0.9410066666666667,0.24238666666666667,0.0014333333333333333
0.95,0.4226475279106858,1.0,49525.69770240784,0.3566621279906633,0.9907266666666666,0.25099333333333335,0.0014866666666666667
1.0,0.07667731629392971,0.001,0.1784498691558838,0.4981132075471698,0.001,0.0006866666666666667,6.666666666666667e-06
1.0,0.07667731629392971,0.005,0.2657895088195801,0.4981132075471698,0.005,0.0027733333333333334,5.333333333333333e-05
1.0,0.07667731629392971,0.01,0.3348402976989746,0.4971698113207547,0.01,0.00512,0.00011333333333333333
1.0,0.07667731629392971,0.05,0.7815353870391846,0.28065551449134407,0.05,0.022226666666666665,0.0007733333333333333
1.0,0.07667731629392971,0.1,1.3915448188781738,0.2544446605718732,0.1,0.04342,0.00156
1.0,0.07667731629392971,0.25,3.517470359802246,0.2544446605718732,0.25,0.09611333333333333,0.0037733333333333334
1.0,0.07667731629392971,0.5,11.949880361557007,0.2544446605718732,0.5,0.16482,0.0061066666666666665
1.0,0.07667731629392971,0.75,51.934890270233154,0.2544446605718732,0.75,0.20860666666666666,0.007846666666666667
1.0,0.07667731629392971,0.9,246.99968695640564,0.2544446605718732,0.9,0.23897333333333334,0.009533333333333333
1.0,0.07667731629392971,0.95,636.2864422798157,0.2544446605718732,0.95,0.25138,0.010193333333333334
1.0,0.07667731629392971,1.0,49525.69770240784,0.2544446605718732,1.0,0.26026666666666665,0.01052
