model_size_quantile,model_size_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.05,6673.0,0.95,1588.6129150390625,0.0014880300732329488,0.05555555555555555,0.0003576710390946502,0.0
0.05,6673.0,1.0,4633.1826171875,0.0014880300732329488,0.05555555555555555,0.0003576710390946502,0.0
0.1,8401.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.1,8401.0,0.005,83.51493835449219,0.0011964334407821298,0.004456822273662552,0.00028533307613168725,0.0
0.1,8401.0,0.01,85.18976593017578,0.0010303776944056153,0.008696630658436214,0.0003054269547325103,0.0
0.1,8401.0,0.05,98.36429595947266,0.0010303776944056153,0.023738908179012346,0.0003576710390946502,0.0
0.1,8401.0,0.1,119.48997497558594,0.0010303776944056153,0.0276049704218107,0.00038178369341563786,0.0
0.1,8401.0,0.25,195.135986328125,0.0010303776944056153,0.05382346322016461,0.0007354359567901235,0.0
0.1,8401.0,0.5,368.7737121582031,0.0010303776944056153,0.0818825552983539,0.0010810506687242798,0.0
0.1,8401.0,0.75,669.48583984375,0.0010303776944056153,0.10766702031893004,0.0014105902777777778,0.0
0.1,8401.0,0.9,1119.27392578125,0.0010303776944056153,0.1111111111111111,0.0014226466049382716,0.0
0.1,8401.0,0.95,1588.6129150390625,0.0010303776944056153,0.1111111111111111,0.0014226466049382716,0.0
0.1,8401.0,1.0,4633.1826171875,0.0010303776944056153,0.1111111111111111,0.0014226466049382716,0.0
0.25,15313.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.25,15313.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
0.25,15313.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
0.25,15313.0,0.05,98.36429595947266,0.0008782643708400428,0.0451830954218107,0.001756204989711934,0.0
0.25,15313.0,0.1,119.48997497558594,0.0008782643708400428,0.05874244470164609,0.0019169560185185186,0.0
0.25,15313.0,0.25,195.135986328125,0.0007011304842308164,0.11895576131687242,0.003701292438271605,0.0
0.25,15313.0,0.5,368.7737121582031,0.0007011304842308164,0.18496013374485595,0.005385159465020576,0.0
0.25,15313.0,0.75,669.48583984375,0.0006845774478279054,0.24406426826131689,0.006803787294238683,0.0
0.25,15313.0,0.9,1119.27392578125,0.0006845774478279054,0.25,0.006831918724279835,0.0
0.25,15313.0,0.95,1588.6129150390625,0.0006845774478279054,0.25,0.006831918724279835,0.0
0.25,15313.0,1.0,4633.1826171875,0.0006845774478279054,0.25,0.006831918724279835,0.0
0.5,50849.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.5,50849.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
0.5,50849.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
0.5,50849.0,0.05,98.36429595947266,0.0005817537312395871,0.0499975887345679,0.003299414866255144,0.0
0.5,50849.0,0.1,119.48997497558594,0.0003931071260012686,0.09996704603909465,0.006614904835390946,3.2150205761316875e-05
0.5,50849.0,0.25,195.135986328125,0.0003888460050802678,0.2153983410493827,0.013667856224279835,7.233796296296296e-05
0.5,50849.0,0.5,368.7737121582031,0.0002823854156304151,0.34837962962962965,0.02106642232510288,0.00021701388888888888
0.5,50849.0,0.75,669.48583984375,0.0002823854156304151,0.45965149176954734,0.02647167566872428,0.0002933706275720165
0.5,50849.0,0.9,1119.27392578125,0.0002823854156304151,0.5,0.028235918209876542,0.0003616898148148148
0.5,50849.0,0.95,1588.6129150390625,0.0002823854156304151,0.5,0.028235918209876542,0.0003616898148148148
0.5,50849.0,1.0,4633.1826171875,0.0002823854156304151,0.5,0.028235918209876542,0.0003616898148148148
0.75,115329.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.75,115329.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
0.75,115329.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
0.75,115329.0,0.05,98.36429595947266,0.0005817537312395871,0.0499975887345679,0.003299414866255144,0.0
0.75,115329.0,0.1,119.48997497558594,0.0003931071260012686,0.09999919624485597,0.00662696116255144,3.2150205761316875e-05
0.75,115329.0,0.25,195.135986328125,0.00023918310762383044,0.24999196244855967,0.019579475308641976,0.00041393389917695475
0.75,115329.0,0.5,368.7737121582031,0.0002108628978021443,0.46408822016460904,0.03887763631687243,0.0018687307098765433
0.75,115329.0,0.75,669.48583984375,0.0002108628978021443,0.6402793852880658,0.05246913580246913,0.0028935185185185184
0.75,115329.0,0.9,1119.27392578125,0.0002108628978021443,0.7298699524176955,0.05925684799382716,0.0035686728395061726
0.75,115329.0,0.95,1588.6129150390625,0.0002108628978021443,0.75,0.060944733796296294,0.0037133487654320988
0.75,115329.0,1.0,4633.1826171875,0.0002108628978021443,0.75,0.060944733796296294,0.0037133487654320988
0.9,229633.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.9,229633.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
0.9,229633.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
0.9,229633.0,0.05,98.36429595947266,0.0005817537312395871,0.0499975887345679,0.003299414866255144,0.0
0.9,229633.0,0.1,119.48997497558594,0.0003931071260012686,0.09999919624485597,0.00662696116255144,3.2150205761316875e-05
0.9,229633.0,0.25,195.135986328125,0.00023918310762383044,0.25,0.019587512860082305,0.00041393389917695475
0.9,229633.0,0.5,368.7737121582031,0.00020775065058842301,0.4966483410493827,0.04493795010288066,0.0029256687242798355
0.9,229633.0,0.75,669.48583984375,0.0001873550791060552,0.7239261831275721,0.06690859696502058,0.005244502314814815
0.9,229633.0,0.9,1119.27392578125,0.00018452931544743478,0.852221579218107,0.07862332818930041,0.00663499871399177
0.9,229633.0,0.95,1588.6129150390625,0.00018452931544743478,0.8900543338477366,0.08244920267489712,0.007133326903292181
0.9,229633.0,1.0,4633.1826171875,0.00018452931544743478,0.9166666666666666,0.08494084362139917,0.007482960390946502
0.95,326657.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
0.95,326657.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
0.95,326657.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
0.95,326657.0,0.05,98.36429595947266,0.0005817537312395871,0.0499975887345679,0.003299414866255144,0.0
0.95,326657.0,0.1,119.48997497558594,0.0003931071260012686,0.09999919624485597,0.00662696116255144,3.2150205761316875e-05
0.95,326657.0,0.25,195.135986328125,0.00023918310762383044,0.25,0.019587512860082305,0.00041393389917695475
0.95,326657.0,0.5,368.7737121582031,0.00020775065058842301,0.5,0.0457055362654321,0.00303417566872428
0.95,326657.0,0.75,669.48583984375,0.0001873550791060552,0.7452578446502057,0.07151813271604938,0.006052276234567901
0.95,326657.0,0.9,1119.27392578125,0.00018452931544743478,0.8869518389917695,0.08559188528806584,0.007824556327160493
0.95,326657.0,0.95,1588.6129150390625,0.00018452931544743478,0.9328583140432098,0.09061133616255145,0.008527842078189301
0.95,326657.0,1.0,4633.1826171875,0.00018452931544743478,0.9722222222222222,0.09473861882716049,0.009134677211934157
1.0,458241.0,0.001,78.95791625976562,0.0015683537349104881,0.000996656378600823,6.430041152263375e-05,0.0
1.0,458241.0,0.005,83.51493835449219,0.0009588503744453192,0.004999356995884774,0.0005063657407407407,0.0
1.0,458241.0,0.01,85.18976593017578,0.0009152361308224499,0.009998713991769548,0.000884130658436214,0.0
1.0,458241.0,0.05,98.36429595947266,0.0005817537312395871,0.0499975887345679,0.003299414866255144,0.0
1.0,458241.0,0.1,119.48997497558594,0.0003931071260012686,0.09999919624485597,0.00662696116255144,3.2150205761316875e-05
1.0,458241.0,0.25,195.135986328125,0.00023918310762383044,0.25,0.019587512860082305,0.00041393389917695475
1.0,458241.0,0.5,368.7737121582031,0.00020775065058842301,0.5,0.0457055362654321,0.00303417566872428
1.0,458241.0,0.75,669.48583984375,0.00015851978969294578,0.75,0.07269161522633745,0.0062411586934156375
1.0,458241.0,0.9,1119.27392578125,0.00015851978969294578,0.8999967849794238,0.088549704218107,0.008330922067901234
1.0,458241.0,0.95,1588.6129150390625,0.00015851978969294578,0.949998392489712,0.0943407600308642,0.00914673353909465
1.0,458241.0,1.0,4633.1826171875,0.00015851978969294578,1.0,0.10000321502057613,0.010002732767489713
