precision_quantile,precision_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.75,0.607736240913811,0.5,3.543266534805298,0.5029411764705882,0.34539333333333333,0.0,0.0
0.75,0.607736240913811,0.75,16.37714195251465,0.5029411764705882,0.54792,0.0,0.0
0.75,0.607736240913811,0.9,90.17080354690552,0.5029411764705882,0.6699933333333333,0.0,0.0
0.75,0.607736240913811,0.95,242.71834135055542,0.5029411764705882,0.7091933333333333,0.0,0.0
0.75,0.607736240913811,1.0,13488.763548612595,0.5029411764705882,0.75026,0.0,0.0
0.9,0.3811659192825112,0.001,0.057608604431152344,0.47508324084350717,0.0008133333333333333,0.0005066666666666667,6.666666666666667e-05
0.9,0.3811659192825112,0.005,0.09961485862731934,0.4341842397336293,0.004726666666666666,0.0021733333333333335,8.666666666666667e-05
0.9,0.3811659192825112,0.01,0.12027740478515625,0.4341842397336293,0.009613333333333333,0.00366,8.666666666666667e-05
0.9,0.3811659192825112,0.05,0.246567964553833,0.3967813540510544,0.04889333333333333,0.014546666666666666,0.00015333333333333334
0.9,0.3811659192825112,0.1,0.42780017852783203,0.3967813540510544,0.09814666666666666,0.0279,0.00021333333333333333
0.9,0.3811659192825112,0.25,1.0863711833953857,0.3899001109877913,0.24487333333333333,0.06725333333333333,0.0020933333333333333
0.9,0.3811659192825112,0.5,3.543266534805298,0.3899001109877913,0.49006666666666665,0.12962666666666667,0.003266666666666667
0.9,0.3811659192825112,0.75,16.37714195251465,0.3758046614872364,0.73704,0.17016666666666666,0.00368
0.9,0.3811659192825112,0.9,90.17080354690552,0.3758046614872364,0.8855666666666666,0.19504666666666667,0.00412
0.9,0.3811659192825112,0.95,242.71834135055542,0.3758046614872364,0.9350533333333333,0.20491333333333334,0.004286666666666667
0.9,0.3811659192825112,1.0,13488.763548612595,0.34961154273029965,0.9846733333333333,0.21310666666666667,0.0044466666666666665
0.95,0.3811659192825112,0.001,0.057608604431152344,0.47508324084350717,0.0008133333333333333,0.0005066666666666667,6.666666666666667e-05
0.95,0.3811659192825112,0.005,0.09961485862731934,0.4341842397336293,0.004726666666666666,0.0021733333333333335,8.666666666666667e-05
0.95,0.3811659192825112,0.01,0.12027740478515625,0.4341842397336293,0.009613333333333333,0.00366,8.666666666666667e-05
0.95,0.3811659192825112,0.05,0.246567964553833,0.3967813540510544,0.04889333333333333,0.014546666666666666,0.00015333333333333334
0.95,0.3811659192825112,0.1,0.42780017852783203,0.3967813540510544,0.09814666666666666,0.0279,0.00021333333333333333
0.95,0.3811659192825112,0.25,1.0863711833953857,0.3899001109877913,0.24487333333333333,0.06725333333333333,0.0020933333333333333
0.95,0.3811659192825112,0.5,3.543266534805298,0.3899001109877913,0.49006666666666665,0.12962666666666667,0.003266666666666667
0.95,0.3811659192825112,0.75,16.37714195251465,0.3758046614872364,0.73704,0.17016666666666666,0.00368
0.95,0.3811659192825112,0.9,90.17080354690552,0.3758046614872364,0.8855666666666666,0.19504666666666667,0.00412
0.95,0.3811659192825112,0.95,242.71834135055542,0.3758046614872364,0.9350533333333333,0.20491333333333334,0.004286666666666667
0.95,0.3811659192825112,1.0,13488.763548612595,0.34961154273029965,0.9846733333333333,0.21310666666666667,0.0044466666666666665
1.0,0.11711711711711711,0.001,0.057608604431152344,0.47508324084350717,0.001,0.0006933333333333333,0.00025333333333333333
1.0,0.11711711711711711,0.005,0.09961485862731934,0.4341842397336293,0.005,0.002446666666666667,0.00036
1.0,0.11711711711711711,0.01,0.12027740478515625,0.4341842397336293,0.01,0.004046666666666666,0.0004733333333333333
1.0,0.11711711711711711,0.05,0.246567964553833,0.3967813540510544,0.05,0.01565333333333333,0.0012533333333333333
1.0,0.11711711711711711,0.1,0.42780017852783203,0.3967813540510544,0.1,0.029753333333333333,0.0020266666666666666
1.0,0.11711711711711711,0.25,1.0863711833953857,0.3899001109877913,0.25,0.07238,0.006706666666666666
1.0,0.11711711711711711,0.5,3.543266534805298,0.3899001109877913,0.5,0.13956,0.01214
1.0,0.11711711711711711,0.75,16.37714195251465,0.3758046614872364,0.75,0.18312666666666666,0.015433333333333334
1.0,0.11711711711711711,0.9,90.17080354690552,0.3758046614872364,0.9,0.20948,0.01722
1.0,0.11711711711711711,0.95,242.71834135055542,0.3758046614872364,0.95,0.21986,0.01784
1.0,0.11711711711711711,1.0,13488.763548612595,0.34961154273029965,1.0,0.22843333333333332,0.018346666666666667
