model_size_quantile,model_size_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.005,545.0,0.75,126.42729949951172,0.00013890287664253265,0.02432564943415638,0.0013784400720164608,0.0
0.005,545.0,0.9,150.364501953125,0.00013890287664253265,0.027757683899176953,0.0013904963991769547,0.0
0.005,545.0,0.95,188.8496551513672,0.00013890287664253265,0.027777777777777776,0.0014025527263374486,0.0
0.005,545.0,1.0,1154.7017822265625,0.00013890287664253265,0.027777777777777776,0.0014025527263374486,0.0
0.01,545.0,0.001,15.720161437988281,0.00041592479101382196,0.00042599022633744857,0.00014065715020576133,0.0
0.01,545.0,0.005,16.428180694580078,0.00041592479101382196,0.0006831918724279836,0.00023308899176954732,0.0
0.01,545.0,0.01,17.03706932067871,0.00041592479101382196,0.0022464956275720163,0.00024916409465020577,0.0
0.01,545.0,0.05,18.32756233215332,0.00041592479101382196,0.006510416666666667,0.000257201646090535,0.0
0.01,545.0,0.1,20.364660263061523,0.00041592479101382196,0.006920331790123457,0.0002612204218106996,0.0
0.01,545.0,0.25,33.922454833984375,0.00016937116743065417,0.013101208847736625,0.0005947788065843621,0.0
0.01,545.0,0.5,65.13639831542969,0.0001407518284395337,0.01864310056584362,0.0009805812757201647,0.0
0.01,545.0,0.75,126.42729949951172,0.00013890287664253265,0.02432564943415638,0.0013784400720164608,0.0
0.01,545.0,0.9,150.364501953125,0.00013890287664253265,0.027757683899176953,0.0013904963991769547,0.0
0.01,545.0,0.95,188.8496551513672,0.00013890287664253265,0.027777777777777776,0.0014025527263374486,0.0
0.01,545.0,1.0,1154.7017822265625,0.00013890287664253265,0.027777777777777776,0.0014025527263374486,0.0
0.05,833.0,0.001,15.720161437988281,0.0004077331686858088,0.0006229102366255144,0.00024112654320987653,0.0
0.05,833.0,0.005,16.428180694580078,0.00026068976148962975,0.0013784400720164608,0.0005264596193415638,0.0
0.05,833.0,0.01,17.03706932067871,0.00026068976148962975,0.003351658950617284,0.0005586098251028806,0.0
0.05,833.0,0.05,18.32756233215332,0.00026068976148962975,0.012884194958847737,0.0005987975823045267,0.0
0.05,833.0,0.1,20.364660263061523,0.00026068976148962975,0.013824588477366255,0.0006028163580246913,0.0
0.05,833.0,0.25,33.922454833984375,0.00010232211207039654,0.025716145833333332,0.001306102109053498,4.018775720164609e-06
0.05,833.0,0.5,65.13639831542969,0.00010232211207039654,0.036643197016460904,0.0021138760288065845,8.037551440329219e-06
0.05,833.0,0.75,126.42729949951172,0.00010232211207039654,0.04821727109053498,0.0029015560699588478,1.2056327160493826e-05
0.05,833.0,0.9,150.364501953125,0.00010232211207039654,0.055451067386831275,0.002941743827160494,1.2056327160493826e-05
0.05,833.0,0.95,188.8496551513672,0.00010232211207039654,0.055483217592592594,0.0029538001543209878,1.2056327160493826e-05
0.05,833.0,1.0,1154.7017822265625,0.00010232211207039654,0.05555555555555555,0.0029538001543209878,1.2056327160493826e-05
0.1,1409.0,0.001,15.720161437988281,0.00036483266740106046,0.000811792695473251,0.0003215020576131687,0.0
0.1,1409.0,0.005,16.428180694580078,0.00014970260963309556,0.0027930491255144033,0.0010850694444444445,0.0
0.1,1409.0,0.01,17.03706932067871,0.00014970260963309556,0.005324877829218107,0.0011975951646090535,0.0
0.1,1409.0,0.05,18.32756233215332,0.00014970260963309556,0.02473556455761317,0.001346289866255144,0.0
0.1,1409.0,0.1,20.364660263061523,0.00014970260963309556,0.027637120627572016,0.0013543274176954733,0.0
0.1,1409.0,0.25,33.922454833984375,0.00010232211207039654,0.049165702160493825,0.0029055748456790122,1.2056327160493826e-05
0.1,1409.0,0.5,65.13639831542969,0.00010232211207039654,0.07194010416666667,0.004677854938271605,4.018775720164609e-05
0.1,1409.0,0.75,126.42729949951172,0.00010232211207039654,0.09530928497942387,0.006333590534979424,6.831918724279835e-05
0.1,1409.0,0.9,150.364501953125,0.00010232211207039654,0.11098251028806584,0.006510416666666667,6.831918724279835e-05
0.1,1409.0,0.95,188.8496551513672,0.00010232211207039654,0.11101466049382716,0.006522472993827161,6.831918724279835e-05
0.1,1409.0,1.0,1154.7017822265625,0.00010232211207039654,0.1111111111111111,0.006522472993827161,6.831918724279835e-05
0.25,3137.0,0.001,15.720161437988281,0.0002612548414617777,0.0009926376028806584,0.0004058963477366255,0.0
0.25,3137.0,0.005,16.428180694580078,0.00011160907160956413,0.004914962705761317,0.0021098572530864196,8.037551440329219e-06
0.25,3137.0,0.01,17.03706932067871,9.631297871237621e-05,0.009010095164609053,0.0028332368827160494,3.2150205761316875e-05
0.25,3137.0,0.05,18.32756233215332,9.631297871237621e-05,0.04449588477366255,0.003423996913580247,3.616898148148148e-05
0.25,3137.0,0.1,20.364660263061523,9.631297871237621e-05,0.06180073302469136,0.0036128793724279837,3.616898148148148e-05
0.25,3137.0,0.25,33.922454833984375,7.823416672181338e-05,0.09983442644032922,0.007559317129629629,0.0001768261316872428
0.25,3137.0,0.5,65.13639831542969,6.299177039181814e-05,0.15418836805555555,0.011907632458847737,0.0003616898148148148
0.25,3137.0,0.75,126.42729949951172,5.904565841774456e-05,0.2084860468106996,0.01602687757201646,0.0005987975823045267
0.25,3137.0,0.9,150.364501953125,5.904565841774456e-05,0.2497829861111111,0.016762313528806583,0.0006028163580246913
0.25,3137.0,0.95,188.8496551513672,5.904565841774456e-05,0.2498633616255144,0.01677436985596708,0.0006028163580246913
0.25,3137.0,1.0,1154.7017822265625,5.904565841774456e-05,0.25,0.016790444958847735,0.0006028163580246913
0.5,9473.0,0.001,15.720161437988281,0.0002612548414617777,0.000996656378600823,0.0004058963477366255,0.0
0.5,9473.0,0.005,16.428180694580078,0.00011160907160956413,0.004991319444444444,0.002137988683127572,8.037551440329219e-06
0.5,9473.0,0.01,17.03706932067871,9.631297871237621e-05,0.009986657664609053,0.003323527520576132,3.616898148148148e-05
0.5,9473.0,0.05,18.32756233215332,5.9243033319944516e-05,0.049889081790123455,0.005457497427983539,0.0001286008230452675
0.5,9473.0,0.1,20.364660263061523,4.221951894578524e-05,0.09710969650205761,0.00776025591563786,0.00021701388888888888
0.5,9473.0,0.25,33.922454833984375,4.221951894578524e-05,0.16835053369341563,0.015600887345679012,0.000647022890946502
0.5,9473.0,0.5,65.13639831542969,4.221951894578524e-05,0.28694058641975306,0.026214474022633744,0.0014025527263374486
0.5,9473.0,0.75,126.42729949951172,3.1416642741532996e-05,0.40322386188271603,0.036060474537037035,0.0023188335905349796
0.5,9473.0,0.9,150.364501953125,3.1416642741532996e-05,0.4993529771090535,0.03960905349794239,0.0024434156378600825
0.5,9473.0,0.95,188.8496551513672,3.1416642741532996e-05,0.4997588734567901,0.03962110982510288,0.0024434156378600825
0.5,9473.0,1.0,1154.7017822265625,3.1416642741532996e-05,0.5,0.039669335133744855,0.002447434413580247
0.75,34817.0,0.001,15.720161437988281,0.0002612548414617777,0.000996656378600823,0.0004058963477366255,0.0
0.75,34817.0,0.005,16.428180694580078,0.00011160907160956413,0.004999356995884774,0.002137988683127572,8.037551440329219e-06
0.75,34817.0,0.01,17.03706932067871,9.631297871237621e-05,0.009998713991769548,0.003323527520576132,3.616898148148148e-05
0.75,34817.0,0.05,18.32756233215332,5.9243033319944516e-05,0.0499975887345679,0.005505722736625514,0.0001286008230452675
0.75,34817.0,0.1,20.364660263061523,4.221951894578524e-05,0.09999919624485597,0.00874485596707819,0.0002290702160493827
0.75,34817.0,0.25,33.922454833984375,4.221951894578524e-05,0.2312644675925926,0.022750289351851853,0.0009765625
0.75,34817.0,0.5,65.13639831542969,3.670064324978739e-05,0.4127242476851852,0.04046103395061729,0.002612204218106996
0.75,34817.0,0.75,126.42729949951172,3.0131945095490664e-05,0.5915838798868313,0.05674511316872428,0.0045050475823045265
0.75,34817.0,0.9,150.364501953125,2.47925563598983e-05,0.7324299125514403,0.06495145318930041,0.005332915380658436
0.75,34817.0,0.95,188.8496551513672,2.47925563598983e-05,0.7496664416152263,0.06581147119341564,0.0053771219135802465
0.75,34817.0,1.0,1154.7017822265625,2.47925563598983e-05,0.75,0.06586773405349794,0.005381140689300411
0.9,73985.0,0.001,15.720161437988281,0.0002612548414617777,0.000996656378600823,0.0004058963477366255,0.0
0.9,73985.0,0.005,16.428180694580078,0.00011160907160956413,0.004999356995884774,0.002137988683127572,8.037551440329219e-06
0.9,73985.0,0.01,17.03706932067871,9.631297871237621e-05,0.009998713991769548,0.003323527520576132,3.616898148148148e-05
0.9,73985.0,0.05,18.32756233215332,5.9243033319944516e-05,0.0499975887345679,0.005505722736625514,0.0001286008230452675
0.9,73985.0,0.1,20.364660263061523,4.221951894578524e-05,0.09999919624485597,0.00874485596707819,0.0002290702160493827
0.9,73985.0,0.25,33.922454833984375,4.221951894578524e-05,0.25,0.025591563786008232,0.0011654449588477365
0.9,73985.0,0.5,65.13639831542969,3.670064324978739e-05,0.4886107896090535,0.05131976594650206,0.0038258744855967078
0.9,73985.0,0.75,126.42729949951172,2.9600210837088525e-05,0.714891975308642,0.0735154642489712,0.0065666795267489714
0.9,73985.0,0.9,150.364501953125,2.47925563598983e-05,0.858422550154321,0.08231658307613168,0.007559317129629629
0.9,73985.0,0.95,188.8496551513672,2.47925563598983e-05,0.8970108346193416,0.08559992283950617,0.00806568287037037
0.9,73985.0,1.0,1154.7017822265625,2.47925563598983e-05,0.9166666666666666,0.08739631558641975,0.008206340020576132
0.95,139777.0,0.001,15.720161437988281,0.0002612548414617777,0.000996656378600823,0.0004058963477366255,0.0
0.95,139777.0,0.005,16.428180694580078,0.00011160907160956413,0.004999356995884774,0.002137988683127572,8.037551440329219e-06
0.95,139777.0,0.01,17.03706932067871,9.631297871237621e-05,0.009998713991769548,0.003323527520576132,3.616898148148148e-05
0.95,139777.0,0.05,18.32756233215332,5.9243033319944516e-05,0.0499975887345679,0.005505722736625514,0.0001286008230452675
0.95,139777.0,0.1,20.364660263061523,4.221951894578524e-05,0.09999919624485597,0.00874485596707819,0.0002290702160493827
0.95,139777.0,0.25,33.922454833984375,4.221951894578524e-05,0.25,0.025591563786008232,0.0011654449588477365
0.95,139777.0,0.5,65.13639831542969,3.670064324978739e-05,0.5,0.05343364197530864,0.004014756944444444
0.95,139777.0,0.75,126.42729949951172,2.9600210837088525e-05,0.743750803755144,0.07822145061728394,0.007149402006172839
0.95,139777.0,0.9,150.364501953125,2.47925563598983e-05,0.8919270833333334,0.08774996784979423,0.008254565329218108
0.95,139777.0,0.95,188.8496551513672,2.47925563598983e-05,0.9386172196502057,0.09209828317901235,0.008925700874485597
0.95,139777.0,1.0,1154.7017822265625,2.47925563598983e-05,0.9722222222222222,0.09556246784979423,0.00934767232510288
1.0,271361.0,0.001,15.720161437988281,0.0002612548414617777,0.000996656378600823,0.0004058963477366255,0.0
1.0,271361.0,0.005,16.428180694580078,0.00011160907160956413,0.004999356995884774,0.002137988683127572,8.037551440329219e-06
1.0,271361.0,0.01,17.03706932067871,9.631297871237621e-05,0.009998713991769548,0.003323527520576132,3.616898148148148e-05
1.0,271361.0,0.05,18.32756233215332,5.9243033319944516e-05,0.0499975887345679,0.005505722736625514,0.0001286008230452675
1.0,271361.0,0.1,20.364660263061523,4.221951894578524e-05,0.09999919624485597,0.00874485596707819,0.0002290702160493827
1.0,271361.0,0.25,33.922454833984375,4.221951894578524e-05,0.25,0.025591563786008232,0.0011654449588477365
1.0,271361.0,0.5,65.13639831542969,3.670064324978739e-05,0.5,0.05343364197530864,0.004014756944444444
1.0,271361.0,0.75,126.42729949951172,2.9600210837088525e-05,0.75,0.07943913966049383,0.007286040380658436
1.0,271361.0,0.9,150.364501953125,2.47925563598983e-05,0.8999967849794238,0.08921682098765432,0.00842335390946502
1.0,271361.0,0.95,188.8496551513672,2.47925563598983e-05,0.949998392489712,0.09417197145061729,0.009194958847736625
1.0,271361.0,1.0,1154.7017822265625,2.47925563598983e-05,1.0,0.10000321502057613,0.010002732767489713
